orders_id	First product_name
29101691	Seafood Fra Diavolo Over Pasta
29101692	Buffalo Chicken Calzone
29101693	Cannoli
29101694	Classic All American Burger
29101695	Hot Chicken Wings
29101696	Baked Mostaccioli Dinner Special
29101697	Fresh Wings
29101698	Antipasto Salad
29101699	#3. The Blue Buffalo Pizza
29101700	Cheese Pizza
29101701	Chicken Tender Meal
29101702	Chicken Broccoli Alfredo
29101703	Garlic Knots
29101704	Thin Crust Pizza
29101705	Cheese Pizza
29101706	Chicken Wings
29101707	"18"" Pizza with One Topping, 12 Pieces of Boneless Wings & 2-Liter Soda For $22.99"
29101708	Hoagie Deal
29101709	Chopped Steak
29101710	Italian Combo Grinder
29101711	"16"" Cheese Pizza & Get Free Order Garlic Knots Special"
29101712	16'' Family Garlic Cheese Bread
29101713	BBQ Chicken Tip Sub
29101714	Chicken with Tomato Sauce Hero
29101715	Build Your Own Cheesesteak
29101716	Cheese Pizza
29101717	Joto's Special Pizza
29101718	Cheese Pizza
29101719	Build Your Own Thin Crust Cheese Pizza
29101720	Chicken Kokopelli
29101721	French Fries
29101722	Margarita Cheese Pizza
29101723	Gatorade
29101724	Cheese Pizza
29101725	Buffalo Wings
29101726	Gluten Free Cheese Pizza
29101727	Plain Cheese Pizza
29101728	Cheese Pizza
29101729	The Classic Italian Sub
29101730	Cheese Pizza
29101731	Double Dough Cheese Pizza
29101732	Bianca Pizza
29101733	Eggplant Parm Sandwich
29101734	Special Deluxe Pizza
29101735	Disco Fries
29101736	Bianca Genovese Pizza
29101737	Bianca Pizza
29101738	Italian Beef Sandwich
29101739	Baked Mostaccioli with Meat Sauce
29101740	Jumbo Chicken Wings
29101741	Buffalo Wings
29101742	Supreme Pizza
29101743	Garlic Knots
29101744	Regular Cheese Pizza
29101745	Boneless Buffalo Fingers
29101746	Chicken Combo Pizza
29101747	Gourmet Veggie Supreme Pizza
29101748	Cheese Pizza
29101749	Plain Cheese Pizza
29101750	Cheese Pizza
29101751	Cobb Salad
29101752	Chicken Parmesan
29101753	Cheese Fries
29101754	Boneless Wing
29101755	BLT Club Sandwich
29101756	Cheese Steak Sandwich
29101757	Buffalo Chicken Wings
29101758	Cheesesteak Sandwich
29101759	Grilled Chicken Caesar Salad
29101760	Bacon Cheeseburger
29101761	Spicy Chicken Sandwich
29101762	Grilled Chicken Salad
29101763	"14"" Pizza with One Topping For $10.99"
29101764	Chicken Broccoli Alfredo Calzone
29101765	California Cheeseburger
29101766	NY Style Pizza
29101767	White Pizza
29101768	Chicago Stuffed Pizza
29101769	Buffalo Chicken Pizza
29101770	Chicken Piccata
29101771	Breadsticks
29101772	Chicken Fingers with French Fries
29101773	Cheese Pizza
29101774	Boneless Wings
29101775	New York Style Hand Tossed Cheese Pizza
29101776	Chicken Caesar Wrap
29101777	Fettuccine Chicken & Broccoli Alfredo
29101778	Cheese Bread
29101779	Antipasto Salad
29101780	Garlic Knots
29101781	Cheese Pizza
29101782	Alfredo with Grilled Chicken
29101783	Italian Meatball Sub
29101784	Veal Marsala
29101785	Chicken Parmigiana
29101786	Cheesesteak
29101787	Bianca Pizza
29101788	Buffalo Chicken Roll
29101789	French Fries
29101790	Combination Smoothie
29101791	Kid's Mini Burger
29101792	Mozzarella Sticks
29101793	Eggplant Parmigiana Sandwich
29101794	Hot Wings
29101795	Caesar Salad
29101796	Cheese Pizza
29101797	Large Cheese Pizza Monday Special
29101798	Jalapeno Cheese Poppers
29101799	One Topping Pizza
29101800	"16"" One Topping Pizza Special"
29101801	French Fries
29101802	Chicken Marsala
29101803	Blt Wedgie
29101804	All Meat Stromboli
29101805	Two Large Cheese Pizzas For $20.95
29101806	Cheesesteak
29101807	Build Your Own Pizza
29101808	Plain Cheese Pizza
29101809	Cheese Pizza
29101810	Breaded Cauliflower
29101811	Sicilian Pizza
29101812	Fresh Chicken Fingers
29101813	Mozzarella Sticks
29101814	Buffalo Wings
29101815	Eggplant Parmigiana Sandwich
29101816	Chicken Ranch Roll
29101817	Apple Dessert Pizza
29101818	Napolitana Cheese Pizza
29101819	Cheese Pizza
29101820	Apple Salad
29101821	Cheese Sticks
29101822	Buffalo Cauliflower
29101823	Bruschetta
29101824	Garlic Knots
29101825	Chicken Fingers
29101826	Cheddar Cheesesteak Sub
29101827	Margherita Pizza
29101828	Eggplant Rollatini
29101829	Boneless Wings
29101830	Cheese Burger
29101831	Cheese Pizza
29101832	Two Topping Pizza
29101833	Chicken Pesto Sandwich
29101834	Build Your Own Calzone
29101835	Cheese Pizza
29101836	Cheese Pizza
29101837	House Salad
29101838	Boneless Chicken Wings
29101839	Cheesesteak Sub
29101840	Fresh Wings
29101841	Kids Cheese Toasty
29101842	Cheese Pizza
29101843	Cheese Pizza
29101844	Meat Eater Specialty Pizza
29101845	Cheese Pizza
29101846	Eggplant Parmesan Sub
29101847	Italian Meat Lover's Hero
29101848	Chicken Cheesesteak with Fried Onions
29101849	Italian Sub
29101850	Three 12'' Medium Cheese Pizza Special
29101851	Breadsticks with Cheese
29101852	Our Famous Salad
29101853	Eggplant Parmigiano
29101854	Angus Cheeseburger
29101855	Carrot Cake
29101856	Cheese Pizza
29101857	Homemade Chicken Chili & Fresh Bread
29101858	Meat Lovers Pizza
29101859	Pizza with One Topping
29101860	Bojono's Salad
29101861	Garlic Cheese Bread
29101862	Chicken Wings
29101863	Garlic Cheese Bread Sticks
29101864	Calzone
29101865	Cheese Pizza
29101866	Authentic Antipasto Salad
29101867	Boneless Chicken Bites
29101868	Buffalo Chicken Finger Sub
29101869	Cheeseburger
29101870	Caesar Salad
29101871	Greek Salad
29101872	Lasagna
29101873	Baked Ziti
29101874	Deluxe Pizza
29101875	Family Dinner
29101876	Chicken Caesar Salad
29101877	Cheese Pizza
29101878	French Fries
29101879	Cheesesteak with Pepper & Onions Sandwich
29101880	Baked Ziti
29101881	Chopped Salad
29101882	Chicken Parmigiana Sandwich
29101883	Gyro Sandwich
29101884	Cheese Pizza
29101885	Calzone
29101886	Sicilian Cheese Pizza
29101887	Thin Sicilian Chicken Ranch Pizza
29101888	Cheese Fries
29101889	Caesar Salad
29101890	Shrimp Alfredo
29101891	Grilled Chicken Salad
29101892	Fettuccine Alfredo with Shrimp
29101893	Buffalo Fingers Dinner
29101894	Neapolitan Cheese Pizza
29101895	Garlic Knots
29101896	Authentic NY Cheese Pizza
29101897	Cheese Pizza
29101898	Antipasto Salad
29101899	Cheese Pizza with One Topping
29101900	Chicken Caesar Salad
29101901	Buffalo Wings
29101902	Plain Pizza
29101903	Vegetable Pizza
29101904	Regular Calzone
29101905	Cheese Pizza
29101906	Two Large Cheese Pizzas For $20.95
29101907	White Pizza
29101908	Mango Habanero Pizza
29101909	Cheese Pizza
29101910	Create Your Own Pizza
29101911	Garlic Knots
29101912	Contadina Pizza
29101913	Large Cheese Pizza Monday Pick Up
29101914	Breaded Chicken Wings
29101915	Antipasto Salad
29101916	Cheese Sticks
29101917	Cheese Pizza
29101918	Boneless Wings
29101919	Garlic Knots
29101920	Antipasto Salad
29101921	Boneless Chicken Bites
29101922	Cheese Calzone with Ham
29101923	Crab Meat Ravioli
29101924	Cheesesteak
29101925	Chicken Cutlet Parmigiana Hot Sub
29101926	Cheese Calzone
29101927	Cheese Steak Sub
29101928	Crispy Chicken Salad
29101929	Build Your Own Pizza
29101930	Buffalo Chicken Pizza
29101931	Cheese Steak Sub
29101932	Jumbo Store Baked Cookies
29101933	Chicken Parmigiana Sandwich
29101934	Chicken Parmigiana Sub
29101935	Baked Potato Pizza
29101936	Chopped Antipasti Salad
29101937	Chocolate Mousse Cake
29101938	Boneless Chicken Wings
29101939	Create Your Own Pizza
29101940	Cheese Pizza
29101941	Cheeseburger
29101942	Build Your Own Stromboli
29101943	Burger
29101944	Boneless Chicken Wings
29101945	Combination Pizza
29101946	Buffalo Chicken Pizza
29101947	Buffalo Chicken Roll
29101948	Falafel
29101949	2 Large Plain Pizzas & 2 Liter Soda For $19.25
29101950	Gyro Platter
29101951	Chicken Carciofi with Shrimp
29101952	Meatball Hero
29101953	#11 Buffalo Chicken Ranch Pizza
29101954	Caesar Salad with Grilled Chicken Breast
29101955	Onion Rings
29101956	Cheese Pizza Slice
29101957	Cheesy Garlic Bread
29101958	Chicken Parmigiana
29101959	Cheese Pizza
29101960	Cheese Fries
29101961	Pasta Bolognese
29101962	Garden Salad
29101963	Cheese Pizza
29101964	Grilled Shrimp
29101965	Caesar Salad
29101966	Cheese Pizza
29101967	Tartufata White Pizza
29101968	Hand Tossed Cheese Pizza
29101969	Plain Cheese Pizza
29101970	One Large One Topping Pizza Monday Special
29101971	California Cheesesteak Sub
29101972	Battered Fried Mushrooms
29101973	Large Pizza & 2 Liter Soda Monday Special
29101974	Avocado Dip
29101975	Hawaiian Pizza
29101976	Create Your Own Cheese Pizza
29101977	Broccoli Cheddar Soup
29101978	$3 OFF Any Large Pizza Monday Pick Up Special
29101979	Buttery Garlic Parm Fries
29101980	Antipasto Salad
29101981	Old Fashioned Thin & Crispy Cheese Pizza
29101982	California Chicken Sandwich
29101983	Salmon Salad
29101984	Garlic Knots
29101985	Pierogies with Onions
29101986	Classic Margherita Pizza
29101987	Cheese Pizza
29101988	Chef's Salad
29101989	Chicken Bacon Ranch Pizza
29101990	Cheese Pizza
29101991	Cheese Pizza
29101992	Chicago Style Deep Dish Pizza
29101993	BBQ Chicken Pizza
29101994	Neapolitan Original Margherita Thin Crust Pizza
29101995	Build Your Own Pizza
29101996	Jalapeno Poppers
29101997	Chicken Fingers
29101998	Bone In Wings
29101999	Cheese Pizza
29102000	Gelato Homemade Ice Cream
29102001	Big Louie's Special Pizza
29102002	"Chicken & Cheese, Lettuce & Tomato Hoagie"
29102003	Downtown Original New York Style Cheese Pizza
29102004	Bone In Wings
29102005	Basket of French Fries
29102006	Meat Lovers Pie
29102007	Family Deal for $34.95
29102008	Romano Pizza Gluten Free
29102009	"Pizza, Hoagie & Wings"
29102010	Hot Ham & Cheese Boxcar Sandwich
29102011	Cheese Pizza
29102012	Calzone Classico
29102013	Buffalo Wings
29102014	Cheese Pizza
29102015	Fettuccine Alfredo with Chicken
29102016	Carrot Cake
29102017	Baked Ravioli with Mozzarella
29102018	Italian Sub
29102019	Chicken Parmigiana Pizza Slice
29102020	Large Two Toppings Hand Tossed Pizza
29102021	Broccoli
29102022	Cheese Pizza
29102023	Chicken Bacon Melt Sandwich
29102024	Cheese Pizza
29102025	6-Topping Cheese Pizza
29102026	Chicken Cheesesteak Sandwich
29102027	"Sausage, Pepper & Onion Hot Sub"
29102028	Greek Salad
29102029	Chicken Wings
29102030	"Large Pie Sunday, Monday & Tuesday Special"
29102031	Cheese Pizza
29102032	"24 Slices Cheese Pizza, 10 Chicken Wings & 2 Liter Soda Special"
29102033	Garlic Knots
29102034	Cheese Steak Hoagie
29102035	Meat Lover Pizza
29102036	Eggplant Rollatini
29102037	Kid's Chicken Fingers with French Fries
29102038	Buffalo Chicken Cheesesteak Sandwich
29102039	Any Large Gourmet Pizza & Cheesesticks For $21.99
29102040	Buffalo Wings
29102041	Cheese Pizza
29102042	Garlic Parmesan Wings
29102043	Cheese Pizza
29102044	Anthony Special Pizza
29102045	Cheese Pizza
29102046	Buffalo Chicken Cheesesteak Sandwich
29102047	Caesar Salad
29102048	Boneless Buffalo Fingers
29102049	Cheese Pizza
29102050	Cheeseburger
29102051	Buffalo Chicken Cheesesteak Sandwich
29102052	Italian Pan Style Pizza
29102053	Create Your Own Pizza
29102054	Fettucini Alfredo
29102055	Arugula Salad
29102056	Chicken Parmesan Pasta
29102057	Family Feast Special
29102058	Downtown Original New York Style Cheese Pizza
29102059	Grilled Chicken Caesar Wrap
29102060	Chicken Cheesesteak Sandwich
29102061	Veggie Lover's Pizza
29102062	Buffalo Wings
29102063	Cheese Neapolitan Pizza
29102064	Baked Clams
29102065	#2 Combo
29102066	Cheese Pizza Slice
29102067	Grilled Chicken Salad
29102068	Chicken Philly
29102069	Gyro
29102070	Broccoli Bites
29102071	Baked Lasagna
29102072	Beef Patties
29102073	Chicken Florentine
29102074	Buffalo Chicken Pizza
29102075	Cheese Pizza
29102076	Celentano with Homemade Mozzarella Round Pizza
29102077	Chicken Club Sandwich
29102078	"Large Two Topping Pizza, & 2 Liter Soda"
29102079	Chicago Style Deep Dish Pizza
29102080	Fried Mozzarella Cheese Sticks
29102081	French Fries
29102082	Mozzarella Sticks
29102083	Baked Penne Vodka
29102084	Breaded Cauliflower
29102085	Cobb Salad
29102086	Homemade Lasagna with Sausage
29102087	Fried Dough with Powdered Sugar & Cinnamon
29102088	Cheese Ravioli Monday Special
29102089	Gnocchi Napolitano
29102090	Chicken Parmigiana Pizza
29102091	Hawg Wild Pizza
29102092	Beer Battered Fried Pickle Chips
29102093	Prosciutto & Arugula Pie
29102094	Garlic Knots
29102095	Cheese Pizza
29102096	Patrolman's Special Pizza
29102097	Pizza Party Combo Special
29102098	BBQ Chicken Pizza Slice
29102099	Beef Patty
29102100	Chef's Salad
29102101	Dinner Salad
29102102	Cheese & Tomato Sauce Pizza
29102103	Fresh Wings Wing
29102104	Hawaiian Pizza
29102105	Carnivore Calzone
29102106	Build Your Own Neapolitan Pizza
29102107	Regular Pizza Slice
29102108	Caesar Salad with Grilled Chicken Breast
29102109	Baked Ziti with Meatballs Dinner
29102110	Chicken Marsala
29102111	Chicken Salad
29102112	Cheese Pizza
29102113	Cheeseburger
29102114	"12"" Deep Dish Windy City Pizza"
29102115	Anastasia Special Thin Crust Pizza
29102116	Cheesesteak Hoagie
29102117	Chicken Fingers
29102118	Chef's Salad
29102119	Chicken Wings
29102120	Buffalo Wings
29102121	Crazy Carnivore  Calzone
29102122	Thin Crust Pizza
29102123	Create Your Own Cheese Pizza
29102124	Mozzarella Sticks
29102125	Cheese Stix
29102126	Chicken Spinach Gorgonzola Wrap
29102127	Buffalo Chicken Wrap
29102128	Bruschetta
29102129	Chicken Parmigiana Grinder
29102130	Eggplant Parmigiana Monday Special
29102131	Bena's Choice Sandwich
29102132	Plain Cheese Pizza
29102133	BBQ Chicken Pizza
29102134	Garlic Cheese Bread
29102135	Cheese Pizza
29102136	Baked Ziti
29102137	Craft Your Own Pizza
29102138	#1 City Combo Pizza
29102139	Family Special
29102140	Breaded Mushrooms
29102141	Broccoli Calzone
29102142	Build Your Own Pizza
29102143	9. Special Steak Stromboli
29102144	Cheese Pizza
29102145	Penne ala Vodka
29102146	GF Wings
29102147	Buffalo Tails
29102148	Bianca Pizza
29102149	Caesar Salad
29102150	Bone In Wings
29102151	Cheese Pizza
29102152	Baked Ziti
29102153	Cheesesteak Sandwich
29102154	Aroma Special Gluten Free Pizza
29102155	Cheese Pizza
29102156	Cheese Pizza
29102157	Arugula Salad
29102158	Neapolitan Cheese Pizza
29102159	Breadsticks with Marinara
29102160	Cheese Pizza
29102161	Caesar Salad
29102162	Cheese Pizza
29102163	Hawaiian Pizza
29102164	BBQ Chicken Pizza
29102165	Grilled Chicken Salad
29102166	Combo Dish
29102167	Cheese & Tomato Pizza
29102168	Chicken Fingers & Fries
29102169	Cheese Pizza
29102170	Gio's Garlic Knots
29102171	Create Your Own Whole Cheese Pizza
29102172	Cheese Pizza
29102173	French Fries
29102174	"12"" Deep Dish Windy City Pizza"
29102175	One Large Pizza with One Topping Pick Up For $11.99
29102176	Calzone
29102177	Cannoli
29102178	Cheese Pizza
29102179	Buffalo Chicken Wrap
29102180	Spicy Chicken Sandwich
29102181	Buffalo Wings
29102182	Brooklyn Grandma Pizza
29102183	Chicken Marsala
29102184	Broccoli
29102185	Cheese Pizza
29102186	Chicken Parmigiana Sub
29102187	Buffalo Chicken Panini
29102188	Homemade Meat Lasagna
29102189	Cheese Pizza
29102190	Sicilian Cheese Pizza
29102191	Cheese Bread
29102192	Cheese Pizza
29102193	Cheese Ravioli
29102194	Buffalo Chicken Sub
29102195	Garlic Naan
29102196	Buffaque Pizza
29102197	Neapolitan Cheese Pizza
29102198	Gluten Free Cheese Pizza
29102199	Cheese Pizza
29102200	Plain Cheese Pizza
29102201	One Large Plain Pizzas & 10 Wings & 2 Liter Soda Special
29102202	Chicken Fingers with French Fries
29102203	Cheesesteak Platter
29102204	Cheese Calzone
29102205	Cheese Pizza
29102206	Monday & Tuesday Big Daddy Pizza Special
29102207	Alfredo Pie with Grilled Chicken
29102208	Chicken Marsala
29102209	Calzone
29102210	Plain Cheese Pizza
29102211	Garlic Knots
29102212	Eggplant Sandwich
29102213	Calzone
29102214	Pepperoni Pizza
29102215	Cheese Pizza
29102216	Build Your Own Cheese Pizza
29102217	Cannoli
29102218	All Cheese Calzone
29102219	Cannoli
29102220	Deluxe Pizza
29102221	Cheese Pizza
29102222	Build Your Own Pizza
29102223	Snapple
29102224	Cheese Pizza Calzone
29102225	Buffalo Chicken Quesadilla
29102226	Cheesesteak Platter
29102227	Cheese Pizza
29102228	Pasta with Marinara Sauce
29102229	Traditional Pizza
29102230	Bone In Wings
29102231	Burger
29102232	Broccoli Bites
29102233	Italian Sub
29102234	Mozzarella Sticks
29102235	Cheese Pizza
29102236	Chicken Parmesan Calzone
29102237	Cheese Pizza
29102238	Cheese Pizza
29102239	Cheese Pizza
29102240	Chicken Parmigiana Sub
29102241	Plain Pie
29102242	Chicago Style Deep Dish Pizza
29102243	Boneless Wings
29102244	Cheese Garlic Bread
29102245	Pepperoni Bread
29102246	California Cheeseburger
29102247	Family Dinner
29102248	Plain Cheese Pie
29102249	Breadsticks
29102250	Garlic Knots
29102251	Cheese Pizza
29102252	4 Pieces of Chicken Finger Basket with French Fries
29102253	Create Your Own Pizza
29102254	Don Gregorio Pie
29102255	Grilled Chicken Platter
29102256	Bianca Pizza
29102257	Iced Tea
29102258	Amy's Chicken Wrap
29102259	Thin Crust Pizza
29102260	Chicken Fingers
29102261	Bacon Cheese Burger Pizza
29102262	Hometown Favorite Pizza
29102263	Gluten Free Pizza
29102264	Neapolitan Thin Crust Cheese Pie
29102265	Grandma's Pizza with Our Fresh Sliced Mozzarella
29102266	Crispy French Fries
29102267	Cherry Hill Cheesesteak
29102268	Three Toppings Pizza
29102269	Buffalo Wings
29102270	Bacon Cheese Fries
29102271	Chicken Cheesesteak California Sandwich
29102272	Mozzarella Cheese Pizza
29102273	Rosatis Monster Pizza
29102274	Meat Lover's Pie
29102275	Chicken Alfredo Pizza
29102276	Margherita Pizza
29102277	Grandma Pizza
29102278	Grilled Chicken Salad
29102279	Build Your Own Calzone
29102280	Garden Fresh House Salad
29102281	Italian Wedge Salad
29102282	Mac & Cheese Fritters
29102283	Pasta with Meat Sauce
29102284	Buffalo Wings
29102285	Lasagna Al Forno
29102286	Cheese Steak
29102287	A2 Mozzarella Sitcks
29102288	"Large Cheese Pizza, Whole Classic Hoagie, Breadsticks & 2 Liter Soda"
29102289	10 Pieces of Wings Night Monday Special
29102290	Meat Lovers Pie
29102291	Caesar Salad
29102292	Chicken Wings
29102293	Buffalo Wings
29102294	Classic Round Cheese Pizza
29102295	One Topping Pizza
29102296	Chicken Parmigiana with Spaghetti
29102297	Plain Cheese Pie
29102298	Grandma Pizza
29102299	Chicken Wings
29102300	BBQ Pizza
29102301	"1 Large 16"" Pizza with One Topping & 8'' Sub for $21.99"
29102302	American Pie
29102303	Cheese Pizza
29102304	Cheeseburger
29102305	Cheesesteak Sub
29102306	Caesar Salad
29102307	French Fries
29102308	"Cheesesteak, Fries & Can of Soda"
29102309	Soda
29102310	Caesar Salad
29102311	Plain Sicilian Cheese Pizza
29102312	Cheezy Bread
29102313	Hamburger Platter
29102314	Caesar Salad with Grilled Chicken
29102315	Cheese Special Pizza
29102316	Combination Pizza
29102317	Breadsticks with Cheese
29102318	Broccoli Bites
29102319	One Topping Pizza
29102320	Red Cheese Pizza
29102321	Buy Medium Pizza at $1.00 OFF
29102322	Tomato & Cheese Pizza
29102323	Margherita Pizza
29102324	Special Pizza
29102325	Garlic Bread with Cheese
29102326	Buffalo Chicken Round Pizza
29102327	Chicken Parmigiana
29102328	Greek Salad
29102329	Crab's Cape May Creole Fries
29102330	"Large Cheese Pizza, Ten Wings, One 2 Liter Bottled Soda For $24.95"
29102331	Filet of Flounder
29102332	Roast Beef Dinner
29102333	Arugula Salad
29102334	Cheese Pizza
29102335	House Salad
29102336	Mozzarella Sticks
29102337	Plain Pizza
29102338	Cheese Pizza
29102339	Cheesesteak Sub
29102340	100. Buffalo Chicken Pizza
29102341	Lasagna
29102342	Cheese Pizza
29102343	Mozzarella Cheese Pizza
29102344	Boylan Soda
29102345	16'' Family Garlic Cheese Bread
29102346	Cheese Pizza
29102347	Cheese Pizza
29102348	Buffalo Chicken Pizza
29102349	Crunchy Shrimp
29102350	Zio Johno's Special
29102351	Build Your Own Cheese Pizza
29102352	Hot Banana Pepper Bread
